cell_id,time_step,gene_1_mRNA,gene_1_protein,gene_2_mRNA,gene_2_protein,replicate,clone_id
6380,21,1,42359,4,113984,2,380
6380,22,1,42285,3,114356,2,380
6380,23,0,42065,3,114172,2,380
6380,24,0,41396,4,114109,2,380
6380,25,0,40773,1,113812,2,380
6380,26,0,40151,1,112662,2,380
6380,27,0,39528,1,111514,2,380
6380,28,0,38877,2,110301,2,380
6380,29,0,38279,2,109727,2,380
6380,30,0,37682,2,109045,2,380
6380,31,0,37119,4,109192,2,380
6380,32,0,36571,4,109736,2,380
6380,33,0,36028,3,109850,2,380
6380,34,1,35730,2,109354,2,380
6380,35,1,35761,4,109545,2,380
6380,36,1,35790,4,110637,2,380
6380,37,1,35785,4,111073,2,380
6380,38,1,35806,3,111229,2,380
6380,39,1,35837,3,111149,2,380
6380,40,0,35515,4,111186,2,380
6380,41,0,34958,4,111557,2,380
6380,42,1,34936,4,112522,2,380
6380,43,4,35081,5,113530,2,380
6380,44,4,36778,4,114363,2,380
6380,45,3,38091,4,114812,2,380
6380,46,3,39238,3,115204,2,380
6380,47,3,40222,4,115702,2,380
6380,48,3,41255,2,115488,2,380
6381,0,2,31238,4,53120,2,381
6381,1,1,31388,4,54614,2,381
6381,2,0,31036,5,55966,2,381
6381,3,1,30625,5,58023,2,381
6381,4,0,30462,4,59585,2,381
6381,5,0,30026,4,60967,2,381
6381,6,0,29563,4,62393,2,381
6381,7,0,29121,4,63940,2,381
6381,8,0,28672,4,65282,2,381
6381,9,0,28244,2,65751,2,381
6381,10,0,27793,2,65846,2,381
6381,11,0,27373,3,66280,2,381
6381,12,0,26966,3,66958,2,381
6381,13,0,26569,4,67924,2,381
6381,14,0,26189,4,69130,2,381
6381,15,0,25811,3,70170,2,381
6381,16,0,25438,4,70736,2,381
6381,17,0,25030,4,71864,2,381
6381,18,0,24626,4,72973,2,381
6381,19,0,24214,5,74360,2,381
6381,20,0,23848,6,76439,2,381
6381,21,0,23474,7,79362,2,381
6381,22,1,24017,6,81515,2,381
6381,23,1,24199,6,83183,2,381
6381,24,1,24385,7,85403,2,381
6381,25,1,24595,6,87871,2,381
6381,26,1,24747,5,89647,2,381
6381,27,0,24685,4,90914,2,381
6381,28,0,24306,4,91744,2,381
6381,29,0,23976,3,92431,2,381
6381,30,0,23630,2,92378,2,381
6381,31,0,23307,2,92349,2,381
6381,32,0,22949,1,92046,2,381
6381,33,0,22618,3,92009,2,381
6381,34,0,22288,5,93224,2,381
6381,35,0,21984,5,94618,2,381
6381,36,0,21652,4,95464,2,381
6381,37,0,21311,4,96274,2,381
6381,38,0,20994,3,96712,2,381
6381,39,0,20659,3,96871,2,381
6381,40,0,20343,2,96569,2,381
6381,41,0,20032,2,96213,2,381
6381,42,0,19741,2,95907,2,381
6381,43,0,19419,2,95513,2,381
6381,44,0,19130,2,95171,2,381
6381,45,0,18848,4,95639,2,381
6381,46,0,18555,3,96204,2,381
6381,47,0,18276,2,95988,2,381
6381,48,0,18028,2,95621,2,381
6382,0,1,24860,3,44002,2,382
6382,1,1,25032,2,45109,2,382
6382,2,1,25147,2,45540,2,382
6382,3,1,25330,2,45983,2,382
6382,4,1,25493,2,46347,2,382
6382,5,1,25704,2,46743,2,382
6382,6,1,25901,5,47984,2,382
6382,7,1,26085,5,50159,2,382
6382,8,1,26168,4,51906,2,382
6382,9,1,26287,5,53510,2,382
6382,10,1,26508,4,55220,2,382
6382,11,1,26632,3,56310,2,382
6382,12,0,26739,4,57459,2,382
6382,13,0,26323,5,58806,2,382
6382,14,0,26162,4,60120,2,382
6382,15,0,25759,2,60853,2,382
6382,16,0,25339,4,61459,2,382
6382,17,0,24943,4,62901,2,382
6382,18,0,24570,1,63125,2,382
6382,19,0,24199,1,62704,2,382
6382,20,1,24171,1,62263,2,382
6382,21,3,25203,2,62014,2,382
6382,22,3,26572,2,62151,2,382
6382,23,3,27837,2,62280,2,382
6382,24,3,28990,3,62575,2,382
6382,25,3,30286,6,64120,2,382
6382,26,2,30949,6,66462,2,382
6382,27,1,31548,6,68497,2,382
6382,28,1,31610,5,70645,2,382
6382,29,1,31696,5,72332,2,382
6382,30,0,31546,5,74017,2,382
6382,31,0,31068,3,75291,2,382
6382,32,0,30625,3,75755,2,382
6382,33,0,30149,3,76467,2,382
6382,34,0,29662,3,77051,2,382
6382,35,0,29190,3,77020,2,382
6382,36,0,28724,3,77623,2,382
6382,37,0,28323,3,77824,2,382
6382,38,0,27881,2,78304,2,382
6382,39,0,27461,2,77997,2,382
6382,40,0,27035,2,77963,2,382
6382,41,0,26622,1,77475,2,382
6382,42,0,26201,2,77007,2,382
6382,43,1,26463,2,77013,2,382
6382,44,0,26305,1,76882,2,382
6382,45,0,25907,1,76211,2,382
6382,46,0,25509,1,75566,2,382
6382,47,0,25114,3,75317,2,382
6382,48,0,24758,3,75842,2,382
6383,0,2,19248,2,103944,2,383
6383,1,2,20089,2,103467,2,383
6383,2,2,20884,1,102382,2,383
6383,3,2,21668,2,101567,2,383
6383,4,1,22450,2,101178,2,383
6383,5,0,22563,3,100824,2,383
6383,6,0,22271,3,100951,2,383
6383,7,0,21926,3,101035,2,383
6383,8,0,21580,2,100879,2,383
6383,9,1,21737,2,100444,2,383
6383,10,1,21925,1,99863,2,383
6383,11,1,22173,2,99043,2,383
6383,12,1,22445,3,98888,2,383
6383,13,1,22660,2,98796,2,383
6383,14,1,22862,2,98352,2,383
6383,15,1,23070,5,98431,2,383
6383,16,1,23246,6,99946,2,383
6383,17,0,23101,5,101654,2,383
6383,18,0,22751,5,102779,2,383
6383,19,0,22398,6,104111,2,383
6383,20,0,22065,7,106064,2,383
6383,21,2,22003,7,108783,2,383
6383,22,2,22813,7,110998,2,383
6383,23,2,23556,8,113307,2,383
6383,24,2,24284,6,115873,2,383
6383,25,1,24744,6,117424,2,383
6383,26,1,24943,5,118685,2,383
6383,27,3,25337,3,118592,2,383
6383,28,2,26501,3,118394,2,383
6383,29,1,26958,3,118429,2,383
6383,30,1,27120,3,118335,2,383
6383,31,1,27240,4,118392,2,383
6383,32,1,27396,3,118708,2,383
6383,33,1,27563,3,118620,2,383
6383,34,1,27686,4,118378,2,383
6383,35,1,27824,4,118796,2,383
6383,36,1,27975,4,119149,2,383
6383,37,1,28065,5,120101,2,383
6383,38,1,28140,6,121166,2,383
6383,39,2,28641,6,122479,2,383
6383,40,2,29347,6,123950,2,383
6383,41,1,29695,8,125594,2,383
6383,42,0,29451,8,128124,2,383
6383,43,0,29010,6,129818,2,383
6383,44,0,28582,6,131257,2,383
6383,45,0,28172,2,131561,2,383
6383,46,0,27733,3,130856,2,383
6383,47,0,27311,5,131248,2,383
6383,48,0,26895,4,131715,2,383
6384,0,1,18025,4,54700,2,384
6384,1,2,18678,4,56056,2,384
6384,2,1,19392,5,57726,2,384
6384,3,1,19655,6,60051,2,384
6384,4,1,19903,6,62389,2,384
6384,5,2,20569,5,64364,2,384
6384,6,1,21209,6,66591,2,384
6384,7,0,20873,6,68831,2,384
6384,8,0,20560,7,71551,2,384
6384,9,2,21098,7,74235,2,384
6384,10,2,21859,6,76740,2,384
6384,11,2,22634,6,78957,2,384
6384,12,1,23302,6,81076,2,384
6384,13,1,23492,4,82779,2,384
6384,14,1,23709,4,83876,2,384
6384,15,1,23879,4,84790,2,384
6384,16,0,23605,5,86208,2,384
6384,17,0,23207,4,87114,2,384
6384,18,1,23109,4,88149,2,384
6384,19,1,23347,4,89266,2,384
6384,20,1,23557,4,90149,2,384
6384,21,0,23633,3,90581,2,384
6384,22,1,23865,1,89923,2,384
6384,23,1,24048,3,89849,2,384
6384,24,1,24248,4,91154,2,384
6384,25,1,24417,2,91560,2,384
6384,26,2,24627,2,91254,2,384
6384,27,2,25372,2,90922,2,384
6384,28,2,26015,2,90600,2,384
6384,29,2,26693,3,90220,2,384
6384,30,2,27378,3,90517,2,384
6384,31,2,28082,3,90878,2,384
6384,32,1,28547,3,91086,2,384
6384,33,1,28712,3,91263,2,384
6384,34,1,28905,3,91444,2,384
6384,35,1,28989,3,91723,2,384
6384,36,0,28717,3,92009,2,384
6384,37,0,28304,4,92728,2,384
6384,38,1,28361,4,93602,2,384
6384,39,1,28504,4,94347,2,384
6384,40,0,28498,4,95097,2,384
6384,41,0,28054,3,95272,2,384
6384,42,0,27625,3,95262,2,384
6384,43,0,27204,3,95467,2,384
6384,44,0,26790,3,95670,2,384
6384,45,0,26384,2,95648,2,384
6384,46,0,25968,2,95271,2,384
6384,47,0,25572,3,95062,2,384
6384,48,0,25203,4,95675,2,384
6385,0,0,19805,3,70875,2,385
6385,1,0,19455,3,71492,2,385
6385,2,0,19176,3,72433,2,385
6385,3,0,18903,3,73042,2,385
6385,4,0,18608,2,73189,2,385
6385,5,0,18307,2,73212,2,385
6385,6,0,18003,1,72794,2,385
6385,7,0,17723,1,72281,2,385
6385,8,1,17883,1,71753,2,385
6385,9,1,18182,2,71809,2,385
6385,10,1,18394,1,71330,2,385
6385,11,1,18653,1,70811,2,385
6385,12,1,18949,0,70037,2,385
6385,13,1,19229,0,68986,2,385
6385,14,2,20009,0,67919,2,385
6385,15,2,20819,0,66905,2,385
6385,16,1,21355,1,66271,2,385
6385,17,0,21266,1,65773,2,385
6385,18,0,20926,1,65304,2,385
6385,19,0,20597,0,64370,2,385
6385,20,0,20297,0,63334,2,385
6385,21,2,20519,1,62555,2,385
6385,22,2,21316,2,62263,2,385
6385,23,3,22546,2,62322,2,385
6385,24,2,23307,3,62572,2,385
6385,25,2,24017,3,63258,2,385
6385,26,2,24737,4,64325,2,385
6385,27,2,25470,4,65635,2,385
6385,28,1,26001,3,66536,2,385
6385,29,0,25852,2,67156,2,385
6385,30,0,25487,3,67497,2,385
6385,31,0,25125,1,67652,2,385
6385,32,0,24740,1,67147,2,385
6385,33,0,24365,1,66681,2,385
6385,34,0,23972,1,66307,2,385
6385,35,0,23616,2,65972,2,385
6385,36,1,23549,2,66151,2,385
6385,37,1,23724,1,65846,2,385
6385,38,1,23861,1,65409,2,385
6385,39,1,24084,1,64931,2,385
6385,40,0,23970,0,64044,2,385
6385,41,0,23620,2,63495,2,385
6385,42,0,23270,2,63676,2,385
6385,43,0,22930,3,64275,2,385
6385,44,0,22596,4,65267,2,385
6385,45,0,22232,5,66765,2,385
6385,46,0,21880,6,68892,2,385
6385,47,0,21544,6,71201,2,385
6385,48,0,21201,6,73198,2,385
6386,0,0,34813,8,118795,2,386
6386,1,0,34244,8,121093,2,386
6386,2,0,33708,9,123891,2,386
6386,3,0,33193,8,126757,2,386
6386,4,0,32706,9,129409,2,386
6386,5,0,32178,7,131748,2,386
6386,6,0,31663,5,133275,2,386
6386,7,0,31191,5,134074,2,386
6386,8,0,30718,5,134889,2,386
6386,9,0,30267,4,135331,2,386
6386,10,0,29794,4,135379,2,386
6386,11,0,29339,3,135392,2,386
6386,12,0,28890,3,135181,2,386
6386,13,0,28452,2,134325,2,386
6386,14,0,27992,2,133353,2,386
6386,15,0,27574,3,132766,2,386
6386,16,0,27106,3,132437,2,386
6386,17,0,26712,3,132183,2,386
6386,18,0,26300,2,131654,2,386
6386,19,0,25890,2,130649,2,386
6386,20,0,25525,2,129720,2,386
6386,21,0,25143,2,128824,2,386
6386,22,0,24793,2,127625,2,386
6386,23,0,24420,1,126707,2,386
6386,24,0,24031,1,125261,2,386
6386,25,1,24173,2,124337,2,386
6386,26,1,24367,2,123613,2,386
6386,27,1,24599,3,122873,2,386
6386,28,0,24522,4,122880,2,386
6386,29,0,24132,4,123445,2,386
6386,30,0,23762,4,123822,2,386
6386,31,0,23425,4,124017,2,386
6386,32,0,23059,4,124276,2,386
6386,33,0,22704,3,124263,2,386
6386,34,1,22618,4,124493,2,386
6386,35,2,22842,4,124380,2,386
6386,36,2,23601,4,124767,2,386
6386,37,2,24365,4,125052,2,386
6386,38,2,25106,4,125567,2,386
6386,39,2,25868,0,124272,2,386
6386,40,2,26655,0,122282,2,386
6386,41,2,27342,3,121259,2,386
6386,42,4,28243,6,121818,2,386
6386,43,4,29928,5,122904,2,386
6386,44,3,31655,6,124367,2,386
6386,45,3,32928,5,125252,2,386
6386,46,3,34137,5,125665,2,386
6386,47,2,35165,5,126796,2,386
6386,48,2,35751,4,127313,2,386
6387,0,0,15253,2,36787,2,387
6387,1,0,15010,2,37357,2,387
6387,2,0,14786,2,37909,2,387
6387,3,0,14562,2,38481,2,387
6387,4,0,14340,3,39327,2,387
6387,5,0,14123,3,40363,2,387
6387,6,0,13920,3,41360,2,387
6387,7,0,13717,2,42329,2,387
6387,8,0,13528,2,42858,2,387
6387,9,1,13666,1,43202,2,387
6387,10,2,14076,1,43104,2,387
6387,11,2,14986,1,42984,2,387
6387,12,2,15886,1,42884,2,387
6387,13,1,16574,1,43002,2,387
6387,14,1,16869,1,42883,2,387
6387,15,1,17140,0,42616,2,387
6387,16,1,17439,0,41929,2,387
6387,17,1,17715,0,41270,2,387
6387,18,1,18037,1,40931,2,387
6387,19,1,18333,1,40875,2,387
6387,20,2,18849,1,40863,2,387
6387,21,0,19258,1,40732,2,387
6387,22,0,18956,1,40356,2,387
6387,23,0,18657,0,39989,2,387
6387,24,0,18381,1,39851,2,387
6387,25,0,18058,1,39847,2,387
6387,26,0,17772,1,39810,2,387
6387,27,0,17496,1,39741,2,387
6387,28,0,17225,0,39804,2,387
6387,29,0,16951,0,39175,2,387
6387,30,0,16690,0,38564,2,387
6387,31,0,16443,0,38031,2,387
6387,32,0,16214,0,37468,2,387
6387,33,0,15964,0,36874,2,387
6387,34,0,15725,0,36307,2,387
6387,35,0,15496,0,35746,2,387
6387,36,0,15279,0,35198,2,387
6387,37,0,15017,2,34784,2,387
6387,38,0,14774,2,35327,2,387
6387,39,0,14536,2,35984,2,387
6387,40,0,14327,2,36551,2,387
6387,41,0,14098,2,37096,2,387
6387,42,0,13890,2,37636,2,387
6387,43,0,13705,2,38201,2,387
6387,44,0,13478,1,38247,2,387
6387,45,0,13251,1,38149,2,387
6387,46,1,13464,2,38657,2,387
6387,47,1,13813,1,38797,2,387
6387,48,1,14124,1,38772,2,387
6388,0,0,3657,0,24060,2,388
6388,1,0,3604,0,23714,2,388
6388,2,0,3555,0,23335,2,388
6388,3,0,3492,0,22971,2,388
6388,4,0,3436,0,22630,2,388
6388,5,0,3385,0,22281,2,388
6388,6,0,3325,0,21929,2,388
6388,7,0,3288,0,21600,2,388
6388,8,0,3247,0,21286,2,388
6388,9,0,3202,0,20955,2,388
6388,10,1,3635,0,20637,2,388
6388,11,1,4139,0,20343,2,388
6388,12,1,4585,0,20050,2,388
6388,13,0,4641,0,19748,2,388
6388,14,1,4992,0,19428,2,388
6388,15,1,5457,0,19126,2,388
6388,16,1,5930,0,18836,2,388
6388,17,0,5993,0,18563,2,388
6388,18,0,5889,0,18298,2,388
6388,19,0,5804,0,18055,2,388
6388,20,0,5720,0,17774,2,388
6388,21,0,5637,0,17517,2,388
6388,22,0,5549,0,17253,2,388
6388,23,0,5442,0,16998,2,388
6388,24,0,5373,2,17308,2,388
6388,25,0,5297,3,18284,2,388
6388,26,0,5224,3,19667,2,388
6388,27,0,5148,4,21324,2,388
6388,28,0,5072,4,23236,2,388
6388,29,0,4987,5,25160,2,388
6388,30,1,4919,4,27190,2,388
6388,31,1,5356,3,28602,2,388
6388,32,1,5816,3,29815,2,388
6388,33,1,6278,2,30522,2,388
6388,34,0,6533,2,31156,2,388
6388,35,0,6435,2,31856,2,388
6388,36,0,6361,2,32577,2,388
6388,37,0,6279,1,33064,2,388
6388,38,0,6177,1,33166,2,388
6388,39,0,6095,0,32665,2,388
6388,40,0,6003,0,32154,2,388
6388,41,0,5913,0,31657,2,388
6388,42,0,5830,0,31205,2,388
6388,43,1,6021,0,30745,2,388
6388,44,1,6462,0,30292,2,388
6388,45,1,6913,0,29800,2,388
6388,46,1,7345,1,29355,2,388
6388,47,2,7930,1,29472,2,388
6388,48,2,8941,1,29576,2,388
6389,0,1,33444,0,66161,2,389
6389,1,1,33480,0,65162,2,389
6389,2,1,33533,0,64174,2,389
6389,3,1,33559,1,63380,2,389
6389,4,0,33305,2,63435,2,389
6389,5,0,32789,2,63614,2,389
6389,6,0,32276,3,64357,2,389
6389,7,0,31812,3,65240,2,389
6389,8,0,31316,2,65741,2,389
6389,9,0,30845,2,65887,2,389
6389,10,0,30369,2,65978,2,389
6389,11,0,29903,2,66028,2,389
6389,12,0,29432,3,66550,2,389
6389,13,0,28989,5,67188,2,389
6389,14,0,28601,5,68959,2,389
6389,15,0,28175,4,69843,2,389
6389,16,0,27729,5,71229,2,389
6389,17,0,27299,5,72910,2,389
6389,18,0,26892,6,74874,2,389
6389,19,0,26466,5,76549,2,389
6389,20,0,26070,6,78205,2,389
6389,21,0,25676,8,80626,2,389
6389,22,0,25261,6,82855,2,389
6389,23,1,25094,6,84904,2,389
6389,24,0,24940,7,87420,2,389
6389,25,1,24514,6,89807,2,389
6389,26,2,25128,4,91416,2,389
6389,27,2,25823,4,92285,2,389
6389,28,1,26406,3,92535,2,389
6389,29,0,26542,4,93078,2,389
6389,30,0,26150,4,93869,2,389
6389,31,0,25717,4,94166,2,389
6389,32,0,25347,4,95016,2,389
6389,33,0,24966,4,95781,2,389
6389,34,0,24573,3,96447,2,389
6389,35,0,24196,4,96810,2,389
6389,36,1,24002,3,96969,2,389
6389,37,1,24204,2,96758,2,389
6389,38,1,24385,2,96450,2,389
6389,39,1,24565,3,96012,2,389
6389,40,1,24727,4,96382,2,389
6389,41,1,24882,4,97058,2,389
6389,42,1,25019,3,97219,2,389
6389,43,1,25184,2,96974,2,389
6389,44,1,25370,3,96608,2,389
6389,45,1,25532,2,96654,2,389
6389,46,0,25475,1,95925,2,389
6389,47,1,25342,1,94991,2,389
6389,48,1,25459,2,94325,2,389
6390,0,1,18737,1,41037,2,390
6390,1,1,19005,1,40940,2,390
6390,2,1,19293,1,40883,2,390
6390,3,1,19569,1,40811,2,390
6390,4,0,19602,0,40692,2,390
6390,5,0,19298,0,40055,2,390
6390,6,0,18982,0,39383,2,390
6390,7,1,19111,1,39355,2,390
6390,8,1,19379,2,39765,2,390
6390,9,1,19737,3,40524,2,390
6390,10,1,20015,1,41596,2,390
6390,11,4,20795,1,41528,2,390
6390,12,3,22721,1,41440,2,390
6390,13,3,24110,1,41362,2,390
6390,14,0,24651,1,41304,2,390
6390,15,0,24267,1,41222,2,390
6390,16,0,23880,2,41496,2,390
6390,17,0,23572,3,41910,2,390
6390,18,0,23195,2,42503,2,390
6390,19,0,22838,2,43291,2,390
6390,20,0,22476,3,44154,2,390
6390,21,0,22132,5,45415,2,390
6390,22,1,22072,3,46642,2,390
6390,23,1,22319,2,47441,2,390
6390,24,1,22524,2,47829,2,390
6390,25,1,22765,0,47705,2,390
6390,26,1,23019,4,48264,2,390
6390,27,1,23258,2,49086,2,390
6390,28,1,23425,2,49409,2,390
6390,29,1,23648,1,49720,2,390
6390,30,1,23824,1,49567,2,390
6390,31,1,24011,1,49429,2,390
6390,32,1,24197,2,49293,2,390
6390,33,1,24405,2,49714,2,390
6390,34,1,24645,3,50266,2,390
6390,35,1,24817,4,51591,2,390
6390,36,0,24692,4,52965,2,390
6390,37,0,24307,4,54408,2,390
6390,38,0,23952,4,55776,2,390
6390,39,0,23609,3,56737,2,390
6390,40,0,23241,2,57464,2,390
6390,41,0,22924,3,57783,2,390
6390,42,1,22728,5,59103,2,390
6390,43,0,22586,3,60835,2,390
6390,44,0,22219,2,61530,2,390
6390,45,0,21906,4,61738,2,390
6390,46,0,21562,3,62813,2,390
6390,47,0,21225,3,63473,2,390
6390,48,0,20915,3,63988,2,390
6391,0,1,15472,5,54632,2,391
6391,1,1,15783,3,56418,2,391
6391,2,1,16061,2,56724,2,391
6391,3,1,16370,4,57306,2,391
6391,4,1,16646,4,58616,2,391
6391,5,1,16947,4,59992,2,391
6391,6,1,17514,4,61275,2,391
6391,7,1,17777,4,62945,2,391
6391,8,1,18025,3,63744,2,391
6391,9,1,18336,1,63967,2,391
6391,10,1,18596,2,63748,2,391
6391,11,1,18843,3,64191,2,391
6391,12,0,18834,3,64925,2,391
6391,13,1,19100,2,65259,2,391
6391,14,0,18945,3,65933,2,391
6391,15,0,18658,2,66005,2,391
6391,16,0,18379,3,66361,2,391
6391,17,0,18076,3,67093,2,391
6391,18,0,17805,7,68239,2,391
6391,19,0,17527,7,71240,2,391
6391,20,0,17272,6,73548,2,391
6391,21,0,16990,5,75272,2,391
6391,22,0,16727,5,76943,2,391
6391,23,0,16454,5,78514,2,391
6391,24,0,16224,4,79650,2,391
6391,25,0,15966,4,80558,2,391
6391,26,0,15724,3,81018,2,391
6391,27,0,15485,3,81473,2,391
6391,28,0,15248,2,81703,2,391
6391,29,0,15014,1,81285,2,391
6391,30,0,14772,1,80564,2,391
6391,31,0,14565,0,79625,2,391
6391,32,1,14547,0,78422,2,391
6391,33,1,14856,0,77218,2,391
6391,34,1,15127,0,76020,2,391
6391,35,1,15521,0,74853,2,391
6391,36,0,15459,1,73959,2,391
6391,37,0,15207,1,73385,2,391
6391,38,1,15208,2,72881,2,391
6391,39,1,15552,2,72826,2,391
6391,40,1,15855,1,72731,2,391
6391,41,0,15876,1,72139,2,391
6391,42,0,15624,1,71621,2,391
6391,43,1,15796,1,71150,2,391
6391,44,1,16115,1,70617,2,391
6391,45,1,16435,0,69901,2,391
6391,46,1,16765,1,68820,2,391
6391,47,0,16512,1,68317,2,391
6391,48,0,16248,1,68038,2,391
6392,0,0,18867,3,61318,2,392
6392,1,0,18562,4,62082,2,392
6392,2,1,18654,2,62701,2,392
6392,3,1,18892,2,62873,2,392
6392,4,1,19146,2,62991,2,392
6392,5,1,19413,1,62876,2,392
6392,6,0,19596,2,62892,2,392
6392,7,0,19290,2,63098,2,392
6392,8,0,18997,2,63284,2,392
6392,9,0,18706,3,63490,2,392
6392,10,0,18408,3,64240,2,392
6392,11,0,18109,4,65238,2,392
6392,12,0,17853,3,65928,2,392
6392,13,1,17691,3,66462,2,392
6392,14,0,17618,3,67148,2,392
6392,15,0,17348,2,67743,2,392
6392,16,0,17100,3,68096,2,392
6392,17,0,16833,3,68729,2,392
6392,18,0,16594,3,69460,2,392
6392,19,1,16767,2,69675,2,392
6392,20,1,17094,2,69700,2,392
6392,21,1,17408,3,69770,2,392
6392,22,2,18169,1,70338,2,392
6392,23,2,18959,1,69795,2,392
6392,24,2,19722,1,69285,2,392
6392,25,2,20575,5,70129,2,392
6392,26,2,21352,5,71970,2,392
6392,27,2,22125,3,72986,2,392
6392,28,2,22956,2,73004,2,392
6392,29,2,23693,2,73036,2,392
6392,30,2,24447,1,72679,2,392
6392,31,2,25154,1,72173,2,392
6392,32,2,25828,1,71610,2,392
6392,33,2,26562,1,70992,2,392
6392,34,1,26803,1,70459,2,392
6392,35,1,26931,0,69459,2,392
6392,36,1,27138,0,68412,2,392
6392,37,1,27258,0,67346,2,392
6392,38,1,27437,0,66340,2,392
6392,39,1,27576,2,65678,2,392
6392,40,2,27797,2,65354,2,392
6392,41,2,28445,1,65406,2,392
6392,42,2,29120,0,64816,2,392
6392,43,2,29745,0,63760,2,392
6392,44,1,30189,1,63157,2,392
6392,45,0,29945,1,62758,2,392
6392,46,0,29486,3,63595,2,392
6392,47,0,29041,3,64343,2,392
6392,48,0,28600,2,64807,2,392
6393,0,3,13658,1,36051,2,393
6393,1,3,15028,1,36008,2,393
6393,2,2,16020,1,36084,2,393
6393,3,2,16908,2,36238,2,393
6393,4,1,17567,2,36788,2,393
6393,5,1,17875,2,37310,2,393
6393,6,1,18187,1,37493,2,393
6393,7,2,18686,1,37466,2,393
6393,8,1,19002,0,37324,2,393
6393,9,1,19300,1,36822,2,393
6393,10,0,19034,1,36824,2,393
6393,11,0,18714,1,36808,2,393
6393,12,0,18418,2,37105,2,393
6393,13,0,18139,1,37455,2,393
6393,14,0,17880,3,38035,2,393
6393,15,0,17597,5,39131,2,393
6393,16,0,17317,5,41349,2,393
6393,17,0,17059,5,43473,2,393
6393,18,0,16782,7,45858,2,393
6393,19,0,16543,5,48506,2,393
6393,20,1,16806,5,50567,2,393
6393,21,2,17304,4,52335,2,393
6393,22,3,18696,4,53830,2,393
6393,23,2,19529,5,55436,2,393
6393,24,1,19811,5,57447,2,393
6393,25,1,20076,4,58863,2,393
6393,26,0,20208,5,60363,2,393
6393,27,0,19892,4,61649,2,393
6393,28,0,19572,3,62486,2,393
6393,29,0,19242,3,63159,2,393
6393,30,0,18930,2,63578,2,393
6393,31,0,18645,2,63844,2,393
6393,32,0,18349,2,63930,2,393
6393,33,0,18064,2,64059,2,393
6393,34,0,17815,2,64301,2,393
6393,35,0,17520,2,64430,2,393
6393,36,0,17248,3,64703,2,393
6393,37,0,16987,3,65366,2,393
6393,38,0,16708,3,65978,2,393
6393,39,0,16442,4,67111,2,393
6393,40,0,16180,4,69138,2,393
6393,41,0,15934,3,70147,2,393
6393,42,0,15717,3,70929,2,393
6393,43,1,15901,3,71501,2,393
6393,44,0,16039,2,71740,2,393
6393,45,0,15786,2,71784,2,393
6393,46,0,15539,2,71826,2,393
6393,47,0,15322,2,71822,2,393
6393,48,0,15097,2,71853,2,393
6394,0,1,13867,0,9142,2,394
6394,1,4,15636,0,9013,2,394
6394,2,4,17687,0,8844,2,394
6394,3,4,19695,0,8700,2,394
6394,4,4,21580,0,8581,2,394
6394,5,3,23062,0,8451,2,394
6394,6,3,24303,0,8312,2,394
6394,7,3,25552,0,8184,2,394
6394,8,4,27127,1,8116,2,394
6394,9,2,28293,1,8566,2,394
6394,10,1,28647,1,9006,2,394
6394,11,2,29138,2,9766,2,394
6394,12,2,29870,1,10742,2,394
6394,13,2,30505,1,10927,2,394
6394,14,2,31163,2,11591,2,394
6394,15,1,31217,1,12122,2,394
6394,16,1,31366,1,12515,2,394
6394,17,1,31466,1,12879,2,394
6394,18,0,31530,1,13254,2,394
6394,19,0,31047,3,14060,2,394
6394,20,0,30545,3,15545,2,394
6394,21,1,30397,3,17220,2,394
6394,22,1,30450,3,18739,2,394
6394,23,1,30543,4,20290,2,394
6394,24,1,30659,3,22024,2,394
6394,25,0,30277,4,23500,2,394
6394,26,1,30187,4,25332,2,394
6394,27,1,30292,4,27129,2,394
6394,28,1,30408,4,28775,2,394
6394,29,2,30471,6,31580,2,394
6394,30,4,31506,4,34080,2,394
6394,31,3,32815,3,35642,2,394
6394,32,3,33960,4,37248,2,394
6394,33,3,35025,4,38948,2,394
6394,34,2,35633,4,40523,2,394
6394,35,1,35721,4,41695,2,394
6394,36,1,35712,4,43175,2,394
6394,37,2,35797,4,44679,2,394
6394,38,3,36384,5,46641,2,394
6394,39,4,37805,2,47874,2,394
6394,40,2,38737,2,48608,2,394
6394,41,3,39368,3,49338,2,394
6394,42,3,40445,3,50284,2,394
6394,43,3,41613,2,50773,2,394
6394,44,2,42295,3,51573,2,394
6394,45,2,42726,3,52662,2,394
6394,46,1,42832,2,53197,2,394
6394,47,2,42959,3,53413,2,394
6394,48,1,43206,3,54311,2,394
6395,0,3,8690,1,59529,2,395
6395,1,3,10208,1,59133,2,395
6395,2,3,11720,2,59377,2,395
6395,3,3,13224,2,59565,2,395
6395,4,3,14731,2,59814,2,395
6395,5,2,16129,5,60398,2,395
6395,6,4,17395,3,61818,2,395
6395,7,4,19383,4,62835,2,395
6395,8,3,21306,6,64472,2,395
6395,9,2,22540,3,65959,2,395
6395,10,2,23356,2,66646,2,395
6395,11,2,24149,2,66833,2,395
6395,12,2,24916,1,66397,2,395
6395,13,2,25605,2,66353,2,395
6395,14,2,26326,3,66407,2,395
6395,15,2,26997,3,67084,2,395
6395,16,1,27244,4,67877,2,395
6395,17,1,27407,6,69753,2,395
6395,18,1,27573,5,71663,2,395
6395,19,1,27706,4,72940,2,395
